year,month,carrier,airport,delay_rate,cancel_rate,divert_rate,total_delay_minutes
2021,8,OO,CID,0.4796,0.0306,0.0102,2476.0
2021,8,OO,CIU,0.0645,0.0,0.0,281.0
2021,8,OO,CKB,0.3226,0.0645,0.0,1382.0
2021,8,OO,CLE,0.3537,0.0427,0.0,5160.0
2021,8,OO,CLT,0.3925,0.0,0.0,4714.0
2021,8,OO,CMH,0.3605,0.0,0.0116,2011.0
2021,8,OO,CMX,0.3226,0.0806,0.0,1591.0
2021,8,OO,CNY,0.1667,0.0,0.0,556.0
2021,8,OO,COD,0.2143,0.0204,0.0102,1357.0
2021,8,OO,COS,0.3054,0.014,0.0,9522.0
2021,8,OO,COU,0.3566,0.0979,0.014,5370.0
2021,8,OO,CPR,0.1827,0.0192,0.0,2399.0
2021,8,OO,CVG,0.3165,0.0216,0.0,2641.0
2021,8,OO,DAL,0.2697,0.0449,0.0112,1174.0
2021,8,OO,DAY,0.3143,0.0571,0.0,329.0
2021,8,OO,DDC,0.1321,0.0377,0.0,527.0
2021,8,OO,DEC,0.2264,0.0943,0.0,1347.0
2021,8,OO,DFW,0.2465,0.0483,0.0069,54722.0
2021,8,OO,DLH,0.1636,0.0,0.0,484.0
2021,8,OO,DRO,0.262,0.005,0.0025,8145.0
2021,8,OO,DSM,0.2627,0.0222,0.0,5074.0
2021,8,OO,DVL,0.3208,0.0189,0.0,1039.0
2021,8,OO,EAR,0.2581,0.0108,0.0108,1978.0
2021,8,OO,EAU,0.2258,0.129,0.0,811.0
2021,8,OO,ECP,0.3429,0.0571,0.0,861.0
2021,8,OO,EGE,0.2903,0.0,0.0,1200.0
2021,8,OO,EKO,0.069,0.0172,0.0,402.0
2021,8,OO,ELP,0.1356,0.0,0.0,1279.0
2021,8,OO,ESC,0.1774,0.0645,0.0161,1862.0
2021,8,OO,EUG,0.1911,0.0,0.0025,4533.0
2021,8,OO,EWR,0.2596,0.0096,0.0096,1958.0
2021,8,OO,FAR,0.3205,0.0256,0.0,6173.0
2021,8,OO,FAT,0.2141,0.0117,0.0104,8852.0
2021,8,OO,FCA,0.2,0.0029,0.0,2977.0
2021,8,OO,FLG,0.2052,0.0175,0.0044,5748.0
2021,8,OO,FOD,0.2264,0.1698,0.0189,1706.0
2021,8,OO,FSD,0.237,0.019,0.0142,4485.0
2021,8,OO,FSM,0.3947,0.1316,0.0,1108.0
2021,8,OO,FWA,0.2871,0.0452,0.0,9967.0
2021,8,OO,GCC,0.2381,0.0238,0.0119,1604.0
2021,8,OO,GEG,0.1214,0.011,0.0,3613.0
2021,8,OO,GFK,0.3387,0.0,0.0161,1100.0
2021,8,OO,GJT,0.1743,0.0092,0.0,4994.0
2021,8,OO,GNV,0.2564,0.0641,0.0128,1830.0
2021,8,OO,GRB,0.2581,0.1613,0.0,409.0
2021,8,OO,GRK,0.1613,0.0,0.0,1007.0
2021,8,OO,GRR,0.2039,0.0855,0.0066,2182.0
2021,8,OO,GSP,0.4571,0.0286,0.0,639.0
2021,8,OO,GTF,0.1508,0.0079,0.004,2394.0
2021,8,OO,GUC,0.2258,0.0323,0.0323,228.0
2021,8,OO,HDN,0.3118,0.0108,0.0,1448.0
2021,8,OO,HIB,0.1698,0.0,0.0,1007.0
2021,8,OO,HLN,0.0968,0.0,0.0081,468.0
2021,8,OO,HOB,0.2258,0.0645,0.0,3198.0
2021,8,OO,HPN,0.4516,0.0,0.0323,1166.0
2021,8,OO,HRL,0.2424,0.0303,0.0,1048.0
2021,8,OO,HSV,0.2419,0.0,0.0,573.0
2021,8,OO,HYS,0.3962,0.0189,0.0,2655.0
2021,8,OO,IAD,0.2348,0.0135,0.0045,9650.0
2021,8,OO,IAH,0.2427,0.0175,0.0045,40765.0
2021,8,OO,ICT,0.2486,0.0636,0.0,2762.0
2021,8,OO,IDA,0.207,0.0081,0.0027,6394.0
2021,8,OO,IMT,0.1613,0.0,0.0,890.0
2021,8,OO,IND,0.3043,0.0435,0.0,1931.0
2021,8,OO,INL,0.2593,0.1111,0.0185,1216.0
2021,8,OO,JAC,0.1772,0.0,0.0039,2168.0
2021,8,OO,JAN,0.0588,0.2353,0.0,332.0
2021,8,OO,JLN,0.2111,0.0222,0.0,874.0
2021,8,OO,JMS,0.2262,0.0119,0.0,1572.0
2021,8,OO,JST,0.2581,0.0806,0.0,1678.0
2021,8,OO,KTN,0.2258,0.0,0.0,187.0
2021,8,OO,LAR,0.1698,0.0377,0.0,488.0
2021,8,OO,LAS,0.2079,0.0,0.0,2604.0
2021,8,OO,LAW,0.1613,0.0645,0.0,320.0
2021,8,OO,LAX,0.1562,0.0149,0.0002,49485.0
2021,8,OO,LBB,0.2305,0.0305,0.0,5262.0
2021,8,OO,LBF,0.3396,0.0189,0.0,1362.0
2021,8,OO,LBL,0.1509,0.0566,0.0,457.0
2021,8,OO,LEX,0.25,0.0357,0.0357,408.0
2021,8,OO,LFT,0.2143,0.0,0.0,390.0
2021,8,OO,LGA,0.2366,0.0538,0.0108,1259.0
2021,8,OO,LGB,0.1159,0.0,0.0,519.0
2021,8,OO,LIT,0.129,0.0,0.0,309.0
2021,8,OO,LNK,0.2826,0.0217,0.0109,1512.0
2021,8,OO,LRD,0.2,0.05,0.0,1898.0
2021,8,OO,LSE,0.1694,0.0,0.0161,1577.0
2021,8,OO,LWB,0.3239,0.0141,0.0,1969.0
2021,8,OO,LWS,0.1613,0.0,0.0,1104.0
2021,8,OO,MAF,0.264,0.016,0.008,2897.0
2021,8,OO,MCI,0.1901,0.0141,0.0282,1729.0
2021,8,OO,MCW,0.3019,0.0943,0.0,2161.0
2021,8,OO,MDT,0.25,0.125,0.0,219.0
2021,8,OO,MEI,0.25,0.05,0.025,472.0
2021,8,OO,MEM,0.2976,0.0069,0.0,6409.0
2021,8,OO,MFE,0.1875,0.0,0.0,59.0
2021,8,OO,MFR,0.1528,0.0,0.0026,4196.0
2021,8,OO,MGM,0.1852,0.0,0.0,218.0
2021,8,OO,MHK,0.2473,0.0753,0.0,2298.0
2021,8,OO,MHT,0.3333,0.0444,0.0,1131.0
2021,8,OO,MKE,0.3189,0.0383,0.0026,10149.0
2021,8,OO,MKG,0.1899,0.0886,0.0,1582.0
2021,8,OO,MLI,0.375,0.0682,0.0,2245.0
2021,8,OO,MOT,0.2339,0.0,0.0,2054.0
2021,8,OO,MQT,0.2043,0.0,0.0215,2989.0
2021,8,OO,MRY,0.2537,0.01,0.0,2690.0
2021,8,OO,MSN,0.2041,0.0068,0.0,1642.0
2021,8,OO,MSO,0.1399,0.0082,0.0,2630.0
2021,8,OO,MSY,0.1613,0.0968,0.0,166.0
2021,8,OO,MTJ,0.2714,0.0071,0.0,2012.0
2021,8,OO,MYR,0.6471,0.0,0.0,829.0
2021,8,OO,OAK,0.141,0.0085,0.0,1669.0
2021,8,OO,OGS,0.3585,0.0,0.0,2345.0
2021,8,OO,OKC,0.2714,0.0169,0.0028,14119.0
2021,8,OO,OMA,0.1797,0.0023,0.0,6406.0
2021,8,OO,ONT,0.1159,0.0,0.0036,1907.0
2021,8,OO,OTH,0.375,0.0,0.0,747.0
2021,8,OO,PAE,0.3871,0.0645,0.0,817.0
2021,8,OO,PAH,0.2097,0.0806,0.0,1582.0
2021,8,OO,PBG,0.3774,0.0,0.0189,2299.0
2021,8,OO,PDX,0.1778,0.0136,0.0,9487.0
2021,8,OO,PHL,0.288,0.0052,0.0052,3672.0
2021,8,OO,PHX,0.169,0.0105,0.0064,32487.0
2021,8,OO,PIB,0.2075,0.0755,0.0189,1348.0
2021,8,OO,PIH,0.1398,0.0108,0.0,719.0
2021,8,OO,PIR,0.283,0.0,0.0,908.0
2021,8,OO,PIT,0.2469,0.046,0.0,4880.0
2021,8,OO,PLN,0.0894,0.0163,0.0325,1801.0
2021,8,OO,PNS,0.3065,0.0806,0.0,1342.0
2021,8,OO,PRC,0.2262,0.0,0.0119,1233.0
2021,8,OO,PSC,0.1877,0.0,0.0,6463.0
2021,8,OO,PSP,0.1554,0.0023,0.0,4216.0
2021,8,OO,PUB,0.1698,0.0189,0.0,1148.0
2021,8,OO,PVD,0.2647,0.0588,0.0,2135.0
2021,8,OO,RAP,0.2654,0.0137,0.0,7387.0
2021,8,OO,RDD,0.1532,0.0,0.0,1526.0
2021,8,OO,RDM,0.1949,0.0,0.0,5490.0
2021,8,OO,RDU,0.3247,0.039,0.026,1360.0
2021,8,OO,RHI,0.1797,0.0,0.0,2065.0
2021,8,OO,RIC,0.3333,0.0388,0.0,3468.0
2021,8,OO,RIW,0.2742,0.0,0.0,2432.0
2021,8,OO,RKS,0.1935,0.0323,0.0,1861.0
2021,8,OO,RNO,0.203,0.0912,0.0124,11420.0
2021,8,OO,ROC,0.3167,0.1167,0.0,1265.0
2021,8,OO,ROW,0.2743,0.0354,0.0,3382.0
2021,8,OO,RST,0.2609,0.0,0.0,3179.0
2021,8,OO,SAF,0.2372,0.0192,0.0,3909.0
2021,8,OO,SAN,0.142,0.0072,0.0,4997.0
2021,8,OO,SAT,0.1727,0.0144,0.0072,1865.0
2021,8,OO,SAV,0.75,0.0,0.0,164.0
2021,8,OO,SBA,0.2594,0.0142,0.0047,2294.0
2021,8,OO,SBN,0.2823,0.0323,0.0,8666.0
2021,8,OO,SBP,0.1543,0.016,0.0,2629.0
2021,8,OO,SDF,0.325,0.0,0.0,1924.0
2021,8,OO,SEA,0.1001,0.0036,0.0004,14543.0
2021,8,OO,SFO,0.1823,0.0092,0.0007,39431.0
2021,8,OO,SGF,0.1774,0.0,0.0,674.0
2021,8,OO,SGU,0.1848,0.0059,0.0029,4386.0
2021,8,OO,SHD,0.3387,0.0645,0.0,1724.0
2021,8,OO,SHR,0.186,0.0,0.0,1113.0
2021,8,OO,SHV,0.2143,0.0,0.0,234.0
2021,8,OO,SIT,0.2258,0.0,0.0,256.0
2021,8,OO,SJC,0.1478,0.0062,0.0012,6576.0
2021,8,OO,SJT,0.1613,0.0161,0.0,978.0
2021,8,OO,SLN,0.2903,0.0,0.0,1001.0
2021,8,OO,SMF,0.1473,0.0014,0.0,5321.0
2021,8,OO,SNA,0.1013,0.0176,0.0,1336.0
2021,8,OO,SRQ,0.4194,0.0,0.0,471.0
2021,8,OO,STL,0.2547,0.0259,0.0118,7195.0
2021,8,OO,STS,0.1239,0.0046,0.0,1198.0
2021,8,OO,SUN,0.1244,0.0,0.0046,971.0
2021,8,OO,SUX,0.25,0.0357,0.0119,2436.0
2021,8,OO,SYR,0.3864,0.0,0.0,624.0
2021,8,OO,TLH,0.3226,0.0323,0.0,900.0
2021,8,OO,TRI,0.2581,0.0161,0.0,1176.0
2021,8,OO,TUL,0.2562,0.0247,0.0,5080.0
2021,8,OO,TUS,0.2518,0.0018,0.0035,9106.0
2021,8,OO,TVC,0.3867,0.0667,0.0,2554.0
2021,8,OO,TWF,0.1452,0.0081,0.0,863.0
2021,8,OO,TYS,0.3793,0.0,0.0172,1113.0
2021,8,OO,VCT,0.0755,0.0,0.0,1406.0
2021,8,OO,VEL,0.1321,0.0755,0.0,224.0
2021,8,OO,VPS,0.1935,0.0645,0.0,301.0
2021,8,OO,WYS,0.0727,0.0,0.0091,569.0
2021,8,OO,XNA,0.2667,0.0667,0.0,288.0
2021,8,OO,XWA,0.3065,0.0081,0.0,3112.0
2021,8,OO,YUM,0.1835,0.0183,0.0092,2899.0
2021,8,PT,AGS,0.1818,0.0568,0.0,708.0
2021,8,PT,ALB,0.2302,0.0159,0.0,2893.0
2021,8,PT,ART,0.2281,0.0,0.0,805.0
2021,8,PT,AVL,0.1515,0.0076,0.0152,1131.0
2021,8,PT,BDL,0.1389,0.0278,0.0,769.0
2021,8,PT,BHM,0.2308,0.0,0.0385,183.0
2021,8,PT,BOS,0.2021,0.0,0.0,861.0
2021,8,PT,BTV,0.1481,0.0,0.037,139.0
2021,8,PT,BUF,0.1084,0.0,0.0,315.0
2021,8,PT,CAE,0.3274,0.0,0.0,1678.0
2021,8,PT,CAK,0.0,0.5,0.0,0.0
2021,8,PT,CHA,0.1622,0.0,0.0,793.0
2021,8,PT,CHO,0.183,0.0196,0.0261,1810.0
2021,8,PT,CHS,0.5,0.0,0.0,54.0
2021,8,PT,CLE,0.2262,0.0357,0.0119,901.0
2021,8,PT,CLT,0.1495,0.0142,0.0037,19733.0
2021,8,PT,CMH,0.0,0.0,0.1667,0.0
2021,8,PT,CMI,0.2903,0.0,0.0,1221.0
2021,8,PT,CVG,0.2154,0.0154,0.0,688.0
2021,8,PT,DAY,0.2462,0.0769,0.0154,1001.0
2021,8,PT,DTW,0.2857,0.0,0.0,48.0
2021,8,PT,EVV,0.1789,0.0407,0.0,2549.0
2021,8,PT,FAY,0.0,0.0,0.0,0.0
2021,8,PT,FLO,0.1525,0.0,0.0,336.0
2021,8,PT,GRR,0.0902,0.0246,0.0,425.0
2021,8,PT,GSO,0.2105,0.0075,0.0075,1485.0
2021,8,PT,GSP,0.2083,0.0417,0.0208,317.0
2021,8,PT,HTS,0.1556,0.0222,0.0,948.0
2021,8,PT,ILM,0.28,0.0,0.0,1236.0
2021,8,PT,IND,0.0,0.0,0.0,0.0
2021,8,PT,IPT,0.08,0.0,0.0,83.0
2021,8,PT,ISP,0.1667,0.0667,0.0,512.0
2021,8,PT,ITH,0.2742,0.0,0.0,1441.0
2021,8,PT,JAN,0.5625,0.0625,0.0,364.0
2021,8,PT,LEX,0.2586,0.0402,0.0,3118.0
2021,8,PT,LYH,0.1348,0.0213,0.0,1036.0
2021,8,PT,MDT,0.2321,0.0211,0.0,4965.0
2021,8,PT,MGM,0.3125,0.0,0.0,176.0
2021,8,PT,MHT,0.1571,0.0429,0.0,551.0
2021,8,PT,MKE,0.186,0.0465,0.0,875.0
2021,8,PT,MOB,0.1698,0.0755,0.0189,653.0
2021,8,PT,MSN,0.2059,0.0294,0.0,376.0
2021,8,PT,OAJ,0.1224,0.0204,0.0,289.0
2021,8,PT,ORD,0.1548,0.0632,0.0095,8899.0
2021,8,PT,ORF,0.2273,0.0,0.0,928.0
2021,8,PT,PGV,0.1868,0.011,0.011,1834.0
2021,8,PT,PHF,0.1652,0.0348,0.0,1480.0
2021,8,PT,PHL,0.1541,0.0153,0.0031,22068.0
2021,8,PT,PIT,0.0,0.0,0.0,0.0
2021,8,PT,PVD,0.15,0.05,0.0,212.0
2021,8,PT,RDU,0.0,0.0,0.0,0.0
2021,8,PT,RIC,0.1979,0.016,0.0,2202.0
2021,8,PT,ROA,0.2043,0.0,0.013,3265.0
2021,8,PT,ROC,0.1696,0.0,0.0,1145.0
2021,8,PT,SAV,0.1667,0.0,0.0,84.0
2021,8,PT,SBY,0.1955,0.0056,0.0,2884.0
2021,8,PT,SCE,0.2617,0.0268,0.0,5305.0
2021,8,PT,SDF,0.1977,0.0465,0.0,791.0
2021,8,PT,SWF,0.0909,0.0,0.0,140.0
2021,8,PT,SYR,0.1871,0.0144,0.0072,1723.0
2021,8,PT,TOL,0.1758,0.0549,0.0,1924.0
2021,8,PT,TRI,0.2388,0.0,0.0,969.0
2021,8,PT,TYS,0.1748,0.0194,0.0097,1128.0
2021,8,QX,ABQ,0.1333,0.0,0.0667,59.0
2021,8,QX,AKN,0.0645,0.0323,0.0,206.0
2021,8,QX,ALW,0.1774,0.0161,0.0,438.0
2021,8,QX,ANC,0.105,0.025,0.0,1615.0
2021,8,QX,AUS,0.119,0.0,0.0,227.0
2021,8,QX,BIL,0.1613,0.0081,0.0081,807.0
2021,8,QX,BLI,0.1871,0.0065,0.0,918.0
2021,8,QX,BOI,0.1549,0.0094,0.0016,4367.0
2021,8,QX,BZN,0.1546,0.0103,0.0,513.0
2021,8,QX,DLG,0.0645,0.0968,0.0,172.0
2021,8,QX,EAT,0.1923,0.0,0.0,509.0
2021,8,QX,ELP,0.1613,0.0323,0.0,188.0
2021,8,QX,EUG,0.1515,0.0043,0.0043,1299.0
2021,8,QX,FAI,0.0926,0.0093,0.0,508.0
2021,8,QX,FAT,0.1505,0.0,0.0,622.0
2021,8,QX,FCA,0.2258,0.0,0.0065,1158.0
2021,8,QX,GEG,0.1888,0.0072,0.0,5257.0
2021,8,QX,GTF,0.129,0.0,0.0,254.0
2021,8,QX,HLN,0.1935,0.0,0.0,340.0
2021,8,QX,ICT,0.0,0.0,0.0,0.0
2021,8,QX,IDA,0.2903,0.0,0.0323,272.0
2021,8,QX,LAS,0.1475,0.0082,0.0,953.0
2021,8,QX,LAX,0.1438,0.0167,0.0,3800.0
2021,8,QX,MCI,0.0,0.0,0.0,0.0
2021,8,QX,MFR,0.1626,0.0203,0.0,1382.0
2021,8,QX,MSO,0.1364,0.0,0.0051,1040.0
2021,8,QX,MSP,0.0645,0.0323,0.0,96.0
2021,8,QX,OAK,0.0889,0.0,0.0222,165.0
2021,8,QX,ORD,0.1935,0.0323,0.0,615.0
2021,8,QX,PAE,0.1548,0.0194,0.0,1485.0
2021,8,QX,PDX,0.1708,0.0116,0.0,9164.0
2021,8,QX,PHX,0.0484,0.0161,0.0,299.0
2021,8,QX,PSC,0.1567,0.0046,0.0,1643.0
2021,8,QX,PUW,0.1748,0.0194,0.0097,677.0
2021,8,QX,RDD,0.2581,0.0,0.0,274.0
2021,8,QX,RDM,0.1598,0.003,0.0,2238.0
2021,8,QX,RNO,0.1586,0.0276,0.0,883.0
2021,8,QX,SAN,0.1736,0.0208,0.0,3389.0
2021,8,QX,SBA,0.1818,0.0,0.0,928.0
2021,8,QX,SBP,0.0455,0.0455,0.0,40.0
2021,8,QX,SEA,0.1567,0.0091,0.0,21320.0
2021,8,QX,SFO,0.1701,0.0139,0.0,5069.0
2021,8,QX,SJC,0.1513,0.0148,0.0,1838.0
2021,8,QX,SLC,0.4667,0.0,0.0,688.0
2021,8,QX,SMF,0.1701,0.0373,0.0,2056.0
2021,8,QX,SNA,0.1455,0.0242,0.0,1303.0
2021,8,QX,STS,0.2021,0.0106,0.0,739.0
2021,8,QX,SUN,0.0645,0.0,0.0,46.0
2021,8,QX,YKM,0.1935,0.0,0.0,404.0
2021,8,UA,ABQ,0.186,0.0116,0.0,807.0
2021,8,UA,ALB,0.2903,0.0645,0.0,816.0
2021,8,UA,ANC,0.2636,0.0209,0.0042,3336.0
2021,8,UA,ATL,0.3322,0.0,0.0,5068.0
2021,8,UA,AUS,0.29,0.0071,0.0018,11522.0
2021,8,UA,BDL,0.338,0.0423,0.0,2782.0
2021,8,UA,BIL,0.2258,0.0,0.0,958.0
2021,8,UA,BNA,0.2629,0.0129,0.0086,4037.0
2021,8,UA,BOI,0.2688,0.0,0.0,1185.0
2021,8,UA,BOS,0.271,0.0258,0.0013,13912.0
2021,8,UA,BQN,0.4516,0.0323,0.0,744.0
2021,8,UA,BTV,0.0,0.0,0.0,0.0
2021,8,UA,BUF,0.3704,0.037,0.0,540.0
2021,8,UA,BWI,0.4648,0.0,0.0,4133.0
2021,8,UA,BZN,0.2611,0.0177,0.0133,4022.0
2021,8,UA,CHS,0.3707,0.0259,0.0,2485.0
2021,8,UA,CID,0.4516,0.0,0.0,536.0
2021,8,UA,CLE,0.2772,0.0103,0.0021,11166.0
2021,8,UA,CLT,0.6667,0.0,0.0,264.0
2021,8,UA,CMH,0.2653,0.0,0.0204,594.0
2021,8,UA,COS,0.2149,0.0496,0.0,2142.0
2021,8,UA,CVG,0.5484,0.0,0.0,1748.0
2021,8,UA,DCA,0.3052,0.0047,0.0141,4114.0
2021,8,UA,DFW,0.3838,0.0176,0.0035,7805.0
2021,8,UA,DSM,0.5161,0.0,0.0,854.0
2021,8,UA,DTW,0.2692,0.0,0.0,174.0
2021,8,UA,ECP,0.4516,0.1935,0.0,1025.0
2021,8,UA,EUG,0.4194,0.0,0.0,828.0
2021,8,UA,EWR,0.2517,0.0161,0.0036,67649.0
2021,8,UA,FAI,0.1613,0.0,0.0,412.0
2021,8,UA,FAT,0.0968,0.0,0.0,105.0
2021,8,UA,FCA,0.268,0.0103,0.0,1386.0
2021,8,UA,FLL,0.3021,0.0107,0.0015,11345.0
2021,8,UA,FSD,0.5806,0.0,0.0,967.0
2021,8,UA,GEG,0.2419,0.0,0.0,673.0
2021,8,UA,GRR,0.3871,0.0108,0.0,2352.0
2021,8,UA,GUM,0.1613,0.0,0.0,406.0
2021,8,UA,HNL,0.2114,0.019,0.0057,5643.0
2021,8,UA,IAD,0.2507,0.0105,0.0048,34605.0
2021,8,UA,IAH,0.2238,0.0107,0.0013,65469.0
2021,8,UA,ICT,0.3226,0.0,0.0,641.0
2021,8,UA,IND,0.3596,0.0,0.0,2239.0
2021,8,UA,ITO,0.2581,0.0,0.0,431.0
2021,8,UA,JAC,0.2154,0.0163,0.0081,2983.0
2021,8,UA,JAX,0.3718,0.0085,0.0,7054.0
2021,8,UA,JFK,0.25,0.0323,0.0,1277.0
2021,8,UA,KOA,0.1841,0.0042,0.0,2230.0
2021,8,UA,LAS,0.2225,0.0057,0.0011,11096.0
2021,8,UA,LAX,0.2248,0.006,0.0016,27162.0
2021,8,UA,LGA,0.2829,0.0428,0.0099,6381.0
2021,8,UA,LIH,0.1824,0.0126,0.0,2103.0
2021,8,UA,MAF,0.2759,0.0172,0.0,1170.0
2021,8,UA,MCI,0.3584,0.0231,0.0058,5031.0
2021,8,UA,MCO,0.2669,0.0105,0.0038,18266.0
2021,8,UA,MEM,0.2903,0.0,0.0,397.0
2021,8,UA,MFE,0.2679,0.0,0.0,1121.0
2021,8,UA,MFR,0.4839,0.0,0.0,1046.0
2021,8,UA,MIA,0.3182,0.0187,0.0027,8201.0
2021,8,UA,MKE,0.0,0.0,0.0,0.0
2021,8,UA,MSN,0.3377,0.0,0.0,1310.0
2021,8,UA,MSO,0.2581,0.0,0.0,1229.0
2021,8,UA,MSP,0.3868,0.0123,0.0,6692.0
2021,8,UA,MSY,0.2786,0.1084,0.0,5749.0
2021,8,UA,MYR,0.0968,0.0,0.0,228.0
2021,8,UA,OGG,0.2807,0.0218,0.0027,5372.0
2021,8,UA,OMA,0.3441,0.0,0.0108,2504.0
2021,8,UA,ONT,0.3548,0.0,0.0108,2018.0
2021,8,UA,ORF,0.3352,0.0168,0.0,4431.0
2021,8,UA,PBI,0.3111,0.0278,0.0,2880.0
2021,8,UA,PDX,0.2072,0.0093,0.0,7825.0
2021,8,UA,PHL,0.3757,0.0055,0.0,3372.0
2021,8,UA,PHX,0.3053,0.0103,0.0103,11368.0
2021,8,UA,PIT,0.4173,0.0079,0.0,4418.0
2021,8,UA,PNS,0.1935,0.0645,0.0,487.0
2021,8,UA,PWM,0.3226,0.0,0.0,3270.0
2021,8,UA,RAP,0.2787,0.0328,0.0,1049.0
2021,8,UA,RDM,0.2258,0.0,0.0,470.0
2021,8,UA,RDU,0.33,0.0099,0.0,3851.0
2021,8,UA,RIC,0.371,0.0323,0.0,1324.0
2021,8,UA,RNO,0.3402,0.0103,0.0103,2642.0
2021,8,UA,ROC,0.3548,0.0323,0.0,1001.0
2021,8,UA,RSW,0.2639,0.0289,0.0062,9314.0
2021,8,UA,SAN,0.2233,0.0042,0.0,10779.0
2021,8,UA,SAT,0.3102,0.0146,0.0,4874.0
2021,8,UA,SAV,0.1562,0.0,0.0,97.0
2021,8,UA,SBA,0.2903,0.0403,0.0081,1991.0
2021,8,UA,SEA,0.2507,0.0067,0.0,10343.0
2021,8,UA,SFO,0.2098,0.0104,0.0015,37102.0
2021,8,UA,SJC,0.2742,0.0,0.0161,887.0
2021,8,UA,SJU,0.2652,0.0072,0.0,5202.0
2021,8,UA,SLC,0.2774,0.0,0.0,3018.0
2021,8,UA,SMF,0.2739,0.0027,0.0027,6378.0
2021,8,UA,SNA,0.2254,0.0155,0.0104,5202.0
2021,8,UA,SPN,0.0645,0.0,0.0,71.0
2021,8,UA,SRQ,0.2419,0.0,0.0,792.0
2021,8,UA,STL,0.4194,0.0968,0.0323,990.0
2021,8,UA,STT,0.2269,0.042,0.0,1120.0
2021,8,UA,SYR,0.3871,0.0323,0.0,1584.0
2021,8,UA,TPA,0.2709,0.0115,0.0099,11668.0
2021,8,UA,TUL,0.4516,0.0,0.0,669.0
2021,8,UA,TVC,0.2308,0.022,0.0,2308.0
2021,8,WN,ABQ,0.3902,0.0236,0.0036,10606.0
2021,8,WN,ALB,0.363,0.0427,0.0,5812.0
2021,8,WN,AMA,0.425,0.0333,0.0,3324.0
2021,8,WN,ATL,0.2487,0.0312,0.0074,38017.0
2021,8,WN,AUS,0.2968,0.0298,0.0058,33488.0
2021,8,WN,BDL,0.3713,0.0782,0.0,6914.0
2021,8,WN,BHM,0.3767,0.0404,0.009,5467.0
2021,8,WN,BNA,0.266,0.0282,0.0013,54953.0
2021,8,WN,BOI,0.2918,0.0047,0.0024,5918.0
2021,8,WN,BOS,0.3553,0.0505,0.0019,10522.0
2021,8,WN,BUF,0.4068,0.0311,0.0031,8472.0
2021,8,WN,BUR,0.2544,0.0456,0.0,20196.0
2021,8,WN,BZN,0.25,0.0343,0.0098,2047.0
2021,8,WN,CHS,0.354,0.0322,0.0074,7309.0
2021,8,WN,CLE,0.362,0.0271,0.0045,8852.0
2021,8,WN,CLT,0.3881,0.0457,0.0,5034.0
2021,8,WN,CMH,0.3544,0.0177,0.0038,15123.0
2021,8,WN,COS,0.3617,0.0213,0.0,7614.0
2021,8,WN,CRP,0.3881,0.0746,0.0,1625.0
2021,8,WN,CVG,0.3745,0.0213,0.0,5227.0
2021,8,WN,DCA,0.295,0.0199,0.0099,11864.0
2021,8,WN,DSM,0.2872,0.0106,0.0,1414.0
2021,8,WN,DTW,0.4249,0.0256,0.0064,7107.0
2021,8,WN,ECP,0.2966,0.0421,0.008,7576.0
2021,8,WN,ELP,0.3765,0.024,0.0024,7311.0
2021,8,WN,EUG,0.1111,0.0,0.0,19.0
2021,8,WN,FAT,0.2783,0.0261,0.0,1293.0
2021,8,WN,FLL,0.2544,0.0403,0.002,21929.0
2021,8,WN,GEG,0.3204,0.0249,0.0,6460.0
2021,8,WN,GRR,0.3564,0.0396,0.005,4089.0
2021,8,WN,GSP,0.2581,0.0081,0.0,1163.0
2021,8,WN,HDN,0.35,0.025,0.0,823.0
2021,8,WN,HNL,0.1622,0.0104,0.0,6932.0
2021,8,WN,HOU,0.2645,0.0438,0.0052,57152.0
2021,8,WN,HRL,0.2823,0.0242,0.0,1785.0
2021,8,WN,IAD,0.4104,0.0405,0.0058,3874.0
2021,8,WN,IAH,0.279,0.0694,0.0048,8980.0
2021,8,WN,ICT,0.4839,0.0,0.0,988.0
2021,8,WN,IND,0.2993,0.0325,0.0036,14549.0
2021,8,WN,ISP,0.3958,0.0667,0.0,5279.0
2021,8,WN,ITO,0.2016,0.0242,0.0,905.0
2021,8,WN,JAN,0.2404,0.0865,0.0,3555.0
2021,8,WN,JAX,0.3249,0.0169,0.0056,5760.0
2021,8,WN,KOA,0.1241,0.0038,0.0,1311.0
2021,8,WN,LAX,0.2834,0.016,0.0005,29111.0
2021,8,WN,LBB,0.3356,0.0205,0.0,2863.0
2021,8,WN,LGA,0.3041,0.0624,0.0078,8794.0
2021,8,WN,LGB,0.2346,0.0214,0.0013,8107.0
2021,8,WN,LIH,0.1522,0.0,0.0,1432.0
2021,8,WN,LIT,0.3875,0.025,0.0,3203.0
2021,8,WN,MAF,0.3217,0.0522,0.0087,3844.0
2021,8,WN,MCI,0.2906,0.0332,0.0123,22496.0
2021,8,WN,MCO,0.3003,0.0411,0.007,61704.0
2021,8,WN,MEM,0.3523,0.0463,0.0,6410.0
2021,8,WN,MHT,0.3881,0.0274,0.0,4357.0
2021,8,WN,MIA,0.3087,0.058,0.0014,12257.0
2021,8,WN,MKE,0.3067,0.0293,0.004,13933.0
2021,8,WN,MSP,0.3846,0.0217,0.0,11369.0
2021,8,WN,MSY,0.2972,0.1415,0.0008,20870.0
